edge_type_id target_model_id target_label source_label weight_max weight_func weight_sigma delay params_file
1749 481093525 i6Pvalb i5Htr3a -0.273319521054 DirectionRule_others 50.0 1.5 i2i.json
1750 481093525 i6Pvalb i23Htr3a -0.0 DirectionRule_others 50.0 1.5 i2i.json
1751 481093525 i6Pvalb e4Rorb 0.0 DirectionRule_others 90.0 1.2 e2i.json
1752 481093525 i6Pvalb e4other 0.0 DirectionRule_others 90.0 1.2 e2i.json
1753 481093525 i6Pvalb i5Pvalb -1.80694572252 DirectionRule_others 50.0 1.6 i2i.json
1754 481093525 i6Pvalb i4Pvalb -0.0 DirectionRule_others 50.0 1.6 i2i.json
1755 481093525 i6Pvalb i23Sst -0.0 DirectionRule_others 50.0 1.5 i2i.json
1756 481093525 i6Pvalb i4Htr3a -0.0 DirectionRule_others 50.0 1.5 i2i.json
1757 481093525 i6Pvalb i4Sst -0.0 DirectionRule_others 50.0 1.5 i2i.json
1758 481093525 i6Pvalb e4Nr5a1 0.0 DirectionRule_others 90.0 1.2 e2i.json
1759 481093525 i6Pvalb i1Htr3a -0.0 DirectionRule_others 50.0 3.8 i2i.json
1760 481093525 i6Pvalb i5Sst -0.6073767134520001 DirectionRule_others 50.0 1.5 i2i.json
1761 481093525 i6Pvalb e5noRbp4 6.88043933207 DirectionRule_others 90.0 1.2 e2i.json
1762 481093525 i6Pvalb i6Sst -0.6073767134520001 DirectionRule_others 50.0 1.5 i2i.json
1763 481093525 i6Pvalb e6Ntsr1 9.41244100632 DirectionRule_others 90.0 1.2 e2i.json
1764 466632464 e6Ntsr1 e5Rbp4 12.0730852022 DirectionRule_EE 30.0 1.8 e2e.json
1765 466632464 e6Ntsr1 e23Cux2 0.0 DirectionRule_EE 30.0 0.0 e2e.json
1766 466632464 e6Ntsr1 i6Pvalb -0.0843695601185 DirectionRule_others 90.0 0.9 i2e.json
1767 466632464 e6Ntsr1 e4Scnn1a 86.9262134557 DirectionRule_EE 30.0 1.9 e2e.json
1768 466632464 e6Ntsr1 i23Pvalb -0.0 DirectionRule_others 90.0 0.9 i2e.json
1769 466632464 e6Ntsr1 i6Htr3a -0.291647862139 DirectionRule_others 90.0 1.5 i2e.json
1770 466632464 e6Ntsr1 i5Htr3a -0.291647862139 DirectionRule_others 90.0 1.5 i2e.json
1771 466632464 e6Ntsr1 i23Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
1772 466632464 e6Ntsr1 e4Rorb 86.9262134557 DirectionRule_EE 30.0 1.9 e2e.json
1773 466632464 e6Ntsr1 e4other 86.9262134557 DirectionRule_EE 30.0 1.9 e2e.json
1774 466632464 e6Ntsr1 i5Pvalb -0.843695601185 DirectionRule_others 90.0 0.9 i2e.json
1775 466632464 e6Ntsr1 i4Pvalb -0.0 DirectionRule_others 90.0 0.9 i2e.json
1776 466632464 e6Ntsr1 i23Sst -0.0 DirectionRule_others 90.0 1.5 i2e.json
1777 466632464 e6Ntsr1 i4Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
1778 466632464 e6Ntsr1 i4Sst -0.0 DirectionRule_others 90.0 1.5 i2e.json
1779 466632464 e6Ntsr1 e4Nr5a1 86.9262134557 DirectionRule_EE 30.0 1.9 e2e.json
1780 466632464 e6Ntsr1 i1Htr3a -0.437471793208 DirectionRule_others 90.0 3.8 i2e.json
1781 466632464 e6Ntsr1 i5Sst -0.281231867062 DirectionRule_others 90.0 1.5 i2e.json
1782 466632464 e6Ntsr1 e5noRbp4 12.0730852022 DirectionRule_EE 30.0 1.8 e2e.json
1783 466632464 e6Ntsr1 i6Sst -0.281231867062 DirectionRule_others 90.0 1.5 i2e.json
1784 466632464 e6Ntsr1 e6Ntsr1 28.371750225 DirectionRule_EE 30.0 1.8 e2e.json
1785 324025371 e4Rorb e5Rbp4 5.80531673835 DirectionRule_EE 30.0 2.5 e2e.json
1786 324025371 e4Rorb e23Cux2 5.1942307659 DirectionRule_EE 30.0 1.6 e2e.json
1787 324025371 e4Rorb i6Pvalb -0.106760314012 DirectionRule_others 90.0 0.9 i2e.json
1788 324025371 e4Rorb e4Scnn1a 7.60802035707 DirectionRule_EE 30.0 1.3 e2e.json
1789 324025371 e4Rorb i23Pvalb -0.7380959981049999 DirectionRule_others 90.0 0.9 i2e.json
1790 324025371 e4Rorb i6Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
1791 324025371 e4Rorb i5Htr3a -0.382228284733 DirectionRule_others 90.0 1.5 i2e.json
1792 324025371 e4Rorb i23Htr3a -0.382228284733 DirectionRule_others 90.0 1.5 i2e.json
1793 324025371 e4Rorb e4Rorb 7.60802035707 DirectionRule_EE 30.0 1.3 e2e.json
1794 324025371 e4Rorb e4other 7.60802035707 DirectionRule_EE 30.0 1.3 e2e.json
1795 324025371 e4Rorb i5Pvalb -0.0 DirectionRule_others 90.0 0.9 i2e.json
1796 324025371 e4Rorb i4Pvalb -0.84353828355 DirectionRule_others 90.0 0.9 i2e.json
1797 324025371 e4Rorb i23Sst -0.395408570414 DirectionRule_others 90.0 1.5 i2e.json
1798 324025371 e4Rorb i4Htr3a -0.382228284733 DirectionRule_others 90.0 1.5 i2e.json
1799 324025371 e4Rorb i4Sst -0.382228284733 DirectionRule_others 90.0 1.5 i2e.json
1800 324025371 e4Rorb e4Nr5a1 7.60802035707 DirectionRule_EE 30.0 1.3 e2e.json
1801 324025371 e4Rorb i1Htr3a -0.5535719985800001 DirectionRule_others 90.0 3.8 i2e.json
1802 324025371 e4Rorb i5Sst -0.369047999053 DirectionRule_others 90.0 1.5 i2e.json
1803 324025371 e4Rorb e5noRbp4 5.80531673835 DirectionRule_EE 30.0 2.5 e2e.json
1804 324025371 e4Rorb i6Sst -0.0 DirectionRule_others 90.0 1.5 i2e.json
1805 324025371 e4Rorb e6Ntsr1 0.0 DirectionRule_EE 30.0 0.0 e2e.json
1806 480122859 e4Rorb e5Rbp4 4.95383130285 DirectionRule_EE 30.0 2.5 e2e.json
1807 480122859 e4Rorb e23Cux2 4.43237537621 DirectionRule_EE 30.0 1.6 e2e.json
1808 480122859 e4Rorb i6Pvalb -0.0911014177675 DirectionRule_others 90.0 0.9 i2e.json
1809 480122859 e4Rorb e4Scnn1a 6.49212628636 DirectionRule_EE 30.0 1.3 e2e.json
1810 480122859 e4Rorb i23Pvalb -0.629836962345 DirectionRule_others 90.0 0.9 i2e.json
1811 480122859 e4Rorb i6Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
1812 480122859 e4Rorb i5Htr3a -0.326165569785 DirectionRule_others 90.0 1.5 i2e.json
1813 480122859 e4Rorb i23Htr3a -0.326165569785 DirectionRule_others 90.0 1.5 i2e.json
1814 480122859 e4Rorb e4Rorb 6.49212628636 DirectionRule_EE 30.0 1.3 e2e.json
1815 480122859 e4Rorb e4other 6.49212628636 DirectionRule_EE 30.0 1.3 e2e.json
1816 480122859 e4Rorb i5Pvalb -0.0 DirectionRule_others 90.0 0.9 i2e.json
1817 480122859 e4Rorb i4Pvalb -0.71981367125 DirectionRule_others 90.0 0.9 i2e.json
1818 480122859 e4Rorb i23Sst -0.337412658398 DirectionRule_others 90.0 1.5 i2e.json
1819 480122859 e4Rorb i4Htr3a -0.326165569785 DirectionRule_others 90.0 1.5 i2e.json
1820 480122859 e4Rorb i4Sst -0.326165569785 DirectionRule_others 90.0 1.5 i2e.json
1821 480122859 e4Rorb e4Nr5a1 6.49212628636 DirectionRule_EE 30.0 1.3 e2e.json
1822 480122859 e4Rorb i1Htr3a -0.472377721757 DirectionRule_others 90.0 3.8 i2e.json
1823 480122859 e4Rorb i5Sst -0.314918481172 DirectionRule_others 90.0 1.5 i2e.json
1824 480122859 e4Rorb e5noRbp4 4.95383130285 DirectionRule_EE 30.0 2.5 e2e.json
1825 480122859 e4Rorb i6Sst -0.0 DirectionRule_others 90.0 1.5 i2e.json
1826 480122859 e4Rorb e6Ntsr1 0.0 DirectionRule_EE 30.0 0.0 e2e.json
1827 476263004 e5noRbp4 e5Rbp4 9.69975605297 DirectionRule_EE 30.0 1.5 e2e.json
1828 476263004 e5noRbp4 e23Cux2 8.7003872475 DirectionRule_EE 30.0 1.8 e2e.json
1829 476263004 e5noRbp4 i6Pvalb -0.0821626395075 DirectionRule_others 90.0 0.9 i2e.json
1830 476263004 e5noRbp4 e4Scnn1a 18.5177161012 DirectionRule_EE 30.0 1.5 e2e.json
1831 476263004 e5noRbp4 i23Pvalb -0.202870714833 DirectionRule_others 90.0 0.9 i2e.json
1832 476263004 e5noRbp4 i6Htr3a -0.284019000766 DirectionRule_others 90.0 1.5 i2e.json
1833 476263004 e5noRbp4 i5Htr3a -0.284019000766 DirectionRule_others 90.0 1.5 i2e.json
1834 476263004 e5noRbp4 i23Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
1835 476263004 e5noRbp4 e4Rorb 18.5177161012 DirectionRule_EE 30.0 1.5 e2e.json
1836 476263004 e5noRbp4 e4other 18.5177161012 DirectionRule_EE 30.0 1.5 e2e.json
1837 476263004 e5noRbp4 i5Pvalb -0.8216263950749999 DirectionRule_others 90.0 0.9 i2e.json
1838 476263004 e5noRbp4 i4Pvalb -0.7404781091399999 DirectionRule_others 90.0 0.9 i2e.json
1839 476263004 e5noRbp4 i23Sst -0.223157786316 DirectionRule_others 90.0 1.5 i2e.json
1840 476263004 e5noRbp4 i4Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
1841 476263004 e5noRbp4 i4Sst -0.284019000766 DirectionRule_others 90.0 1.5 i2e.json
1842 476263004 e5noRbp4 e4Nr5a1 18.5177161012 DirectionRule_EE 30.0 1.5 e2e.json
1843 476263004 e5noRbp4 i1Htr3a -0.42602850115 DirectionRule_others 90.0 3.8 i2e.json
1844 476263004 e5noRbp4 i5Sst -0.273875465025 DirectionRule_others 90.0 1.5 i2e.json
1845 476263004 e5noRbp4 e5noRbp4 9.69975605297 DirectionRule_EE 30.0 1.5 e2e.json
1846 476263004 e5noRbp4 i6Sst -0.273875465025 DirectionRule_others 90.0 1.5 i2e.json
1847 476263004 e5noRbp4 e6Ntsr1 2.70417441477 DirectionRule_EE 30.0 3.5 e2e.json
1848 484635029 i23Pvalb e5Rbp4 3.75617938934 DirectionRule_others 90.0 1.2 e2i.json
1849 484635029 i23Pvalb e23Cux2 8.95473166418 DirectionRule_others 90.0 1.2 e2i.json
1850 484635029 i23Pvalb i6Pvalb -0.0 DirectionRule_others 50.0 1.6 i2i.json
1851 484635029 i23Pvalb e4Scnn1a 4.17687148094 DirectionRule_others 90.0 1.2 e2i.json
1852 484635029 i23Pvalb i23Pvalb -1.12737191051 DirectionRule_others 50.0 1.6 i2i.json
1853 484635029 i23Pvalb i6Htr3a -0.0 DirectionRule_others 50.0 1.5 i2i.json
1854 484635029 i23Pvalb i5Htr3a -0.0 DirectionRule_others 50.0 1.5 i2i.json
1855 484635029 i23Pvalb i23Htr3a -0.298421976312 DirectionRule_others 50.0 1.5 i2i.json
1856 484635029 i23Pvalb e4Rorb 4.17687148094 DirectionRule_others 90.0 1.2 e2i.json
1857 484635029 i23Pvalb e4other 4.17687148094 DirectionRule_others 90.0 1.2 e2i.json
1858 484635029 i23Pvalb i5Pvalb -0.84552893288 DirectionRule_others 50.0 1.6 i2i.json
1859 484635029 i23Pvalb i4Pvalb -1.12737191051 DirectionRule_others 50.0 1.6 i2i.json
1860 484635029 i23Pvalb i23Sst -0.8289499342000001 DirectionRule_others 50.0 1.5 i2i.json
1861 484635029 i23Pvalb i4Htr3a -0.298421976312 DirectionRule_others 50.0 1.5 i2i.json
1862 484635029 i23Pvalb i4Sst -0.8289499342000001 DirectionRule_others 50.0 1.5 i2i.json
1863 484635029 i23Pvalb e4Nr5a1 4.17687148094 DirectionRule_others 90.0 1.2 e2i.json
1864 484635029 i23Pvalb i1Htr3a -0.795791936831 DirectionRule_others 50.0 3.8 i2i.json
1865 484635029 i23Pvalb i5Sst -0.0 DirectionRule_others 50.0 1.5 i2i.json
1866 484635029 i23Pvalb e5noRbp4 3.75617938934 DirectionRule_others 90.0 1.2 e2i.json
1867 484635029 i23Pvalb i6Sst -0.0 DirectionRule_others 50.0 1.5 i2i.json
1868 484635029 i23Pvalb e6Ntsr1 0.0 DirectionRule_others 90.0 1.2 e2i.json
1869 468120757 e5noRbp4 e5Rbp4 15.0087557754 DirectionRule_EE 30.0 1.5 e2e.json
1870 468120757 e5noRbp4 e23Cux2 13.4623991197 DirectionRule_EE 30.0 1.8 e2e.json
1871 468120757 e5noRbp4 i6Pvalb -0.127132990098 DirectionRule_others 90.0 0.9 i2e.json
1872 468120757 e5noRbp4 e4Scnn1a 28.6530792075 DirectionRule_EE 30.0 1.5 e2e.json
1873 468120757 e5noRbp4 i23Pvalb -0.313908617524 DirectionRule_others 90.0 0.9 i2e.json
1874 468120757 e5noRbp4 i6Htr3a -0.439472064534 DirectionRule_others 90.0 1.5 i2e.json
1875 468120757 e5noRbp4 i5Htr3a -0.439472064534 DirectionRule_others 90.0 1.5 i2e.json
1876 468120757 e5noRbp4 i23Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
1877 468120757 e5noRbp4 e4Rorb 28.6530792075 DirectionRule_EE 30.0 1.5 e2e.json
1878 468120757 e5noRbp4 e4other 28.6530792075 DirectionRule_EE 30.0 1.5 e2e.json
1879 468120757 e5noRbp4 i5Pvalb -1.27132990098 DirectionRule_others 90.0 0.9 i2e.json
1880 468120757 e5noRbp4 i4Pvalb -1.14576645397 DirectionRule_others 90.0 0.9 i2e.json
1881 468120757 e5noRbp4 i23Sst -0.345299479277 DirectionRule_others 90.0 1.5 i2e.json
1882 468120757 e5noRbp4 i4Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
1883 468120757 e5noRbp4 i4Sst -0.439472064534 DirectionRule_others 90.0 1.5 i2e.json
1884 468120757 e5noRbp4 e4Nr5a1 28.6530792075 DirectionRule_EE 30.0 1.5 e2e.json
1885 468120757 e5noRbp4 i1Htr3a -0.6592080968 DirectionRule_others 90.0 3.8 i2e.json
1886 468120757 e5noRbp4 i5Sst -0.423776633658 DirectionRule_others 90.0 1.5 i2e.json
1887 468120757 e5noRbp4 e5noRbp4 15.0087557754 DirectionRule_EE 30.0 1.5 e2e.json
1888 468120757 e5noRbp4 i6Sst -0.423776633658 DirectionRule_others 90.0 1.5 i2e.json
1889 468120757 e5noRbp4 e6Ntsr1 4.18425918585 DirectionRule_EE 30.0 3.5 e2e.json
1890 509003464 e6Ntsr1 e5Rbp4 14.093072803 DirectionRule_EE 30.0 1.8 e2e.json
1891 509003464 e6Ntsr1 e23Cux2 0.0 DirectionRule_EE 30.0 0.0 e2e.json
1892 509003464 e6Ntsr1 i6Pvalb -0.098485708765 DirectionRule_others 90.0 0.9 i2e.json
1893 509003464 e6Ntsr1 e4Scnn1a 101.470124182 DirectionRule_EE 30.0 1.9 e2e.json
1894 509003464 e6Ntsr1 i23Pvalb -0.0 DirectionRule_others 90.0 0.9 i2e.json
1895 509003464 e6Ntsr1 i6Htr3a -0.340444425361 DirectionRule_others 90.0 1.5 i2e.json
1896 509003464 e6Ntsr1 i5Htr3a -0.340444425361 DirectionRule_others 90.0 1.5 i2e.json
1897 509003464 e6Ntsr1 i23Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
1898 509003464 e6Ntsr1 e4Rorb 101.470124182 DirectionRule_EE 30.0 1.9 e2e.json
1899 509003464 e6Ntsr1 e4other 101.470124182 DirectionRule_EE 30.0 1.9 e2e.json
1900 509003464 e6Ntsr1 i5Pvalb -0.98485708765 DirectionRule_others 90.0 0.9 i2e.json
1901 509003464 e6Ntsr1 i4Pvalb -0.0 DirectionRule_others 90.0 0.9 i2e.json
1902 509003464 e6Ntsr1 i23Sst -0.0 DirectionRule_others 90.0 1.5 i2e.json
1903 509003464 e6Ntsr1 i4Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
1904 509003464 e6Ntsr1 i4Sst -0.0 DirectionRule_others 90.0 1.5 i2e.json
1905 509003464 e6Ntsr1 e4Nr5a1 101.470124182 DirectionRule_EE 30.0 1.9 e2e.json
1906 509003464 e6Ntsr1 i1Htr3a -0.51066663804 DirectionRule_others 90.0 3.8 i2e.json
1907 509003464 e6Ntsr1 i5Sst -0.328285695883 DirectionRule_others 90.0 1.5 i2e.json
1908 509003464 e6Ntsr1 e5noRbp4 14.093072803 DirectionRule_EE 30.0 1.8 e2e.json
1909 509003464 e6Ntsr1 i6Sst -0.328285695883 DirectionRule_others 90.0 1.5 i2e.json
1910 509003464 e6Ntsr1 e6Ntsr1 33.1187210873 DirectionRule_EE 30.0 1.8 e2e.json
1911 476104386 i6Sst e5Rbp4 1.61566289218 DirectionRule_others 90.0 1.5 e2i.json
1912 476104386 i6Sst e23Cux2 0.0 DirectionRule_others 90.0 1.5 e2i.json
1913 476104386 i6Sst i6Pvalb -0.7028347859890001 DirectionRule_others 50.0 1.2 i2i.json
1914 476104386 i6Sst e4Scnn1a 0.0 DirectionRule_others 90.0 1.5 e2i.json
1915 476104386 i6Sst i23Pvalb -0.0 DirectionRule_others 50.0 1.2 i2i.json
1916 476104386 i6Sst i6Htr3a -0.565696291162 DirectionRule_others 50.0 1.5 i2i.json
1917 476104386 i6Sst i5Htr3a -0.565696291162 DirectionRule_others 50.0 1.5 i2i.json
1918 476104386 i6Sst i23Htr3a -0.0 DirectionRule_others 50.0 1.5 i2i.json
1919 476104386 i6Sst e4Rorb 0.0 DirectionRule_others 90.0 1.5 e2i.json
1920 476104386 i6Sst e4other 0.0 DirectionRule_others 90.0 1.5 e2i.json
1921 476104386 i6Sst i5Pvalb -0.7028347859890001 DirectionRule_others 50.0 1.2 i2i.json
1922 476104386 i6Sst i4Pvalb -0.0 DirectionRule_others 50.0 1.2 i2i.json
1923 476104386 i6Sst i23Sst -0.0 DirectionRule_others 50.0 1.5 i2i.json
1924 476104386 i6Sst i4Htr3a -0.0 DirectionRule_others 50.0 1.5 i2i.json
1925 476104386 i6Sst i4Sst -0.0 DirectionRule_others 50.0 1.5 i2i.json
1926 476104386 i6Sst e4Nr5a1 0.0 DirectionRule_others 90.0 1.5 e2i.json
1927 476104386 i6Sst i1Htr3a -0.0 DirectionRule_others 50.0 3.8 i2i.json
1928 476104386 i6Sst i5Sst -0.685692474135 DirectionRule_others 50.0 1.5 i2i.json
1929 476104386 i6Sst e5noRbp4 1.61566289218 DirectionRule_others 90.0 1.5 e2i.json
1930 476104386 i6Sst i6Sst -0.685692474135 DirectionRule_others 50.0 1.5 i2i.json
1931 476104386 i6Sst e6Ntsr1 2.5850606274900003 DirectionRule_others 90.0 1.5 e2i.json
1932 504608602 i6Sst e5Rbp4 2.49845630443 DirectionRule_others 90.0 1.5 e2i.json
1933 504608602 i6Sst e23Cux2 0.0 DirectionRule_others 90.0 1.5 e2i.json
1934 504608602 i6Sst i6Pvalb -1.08686162846 DirectionRule_others 50.0 1.2 i2i.json
1935 504608602 i6Sst e4Scnn1a 0.0 DirectionRule_others 90.0 1.5 e2i.json
1936 504608602 i6Sst i23Pvalb -0.0 DirectionRule_others 50.0 1.2 i2i.json
1937 504608602 i6Sst i6Htr3a -0.874791066808 DirectionRule_others 50.0 1.5 i2i.json
1938 504608602 i6Sst i5Htr3a -0.874791066808 DirectionRule_others 50.0 1.5 i2i.json
1939 504608602 i6Sst i23Htr3a -0.0 DirectionRule_others 50.0 1.5 i2i.json
1940 504608602 i6Sst e4Rorb 0.0 DirectionRule_others 90.0 1.5 e2i.json
1941 504608602 i6Sst e4other 0.0 DirectionRule_others 90.0 1.5 e2i.json
1942 504608602 i6Sst i5Pvalb -1.08686162846 DirectionRule_others 50.0 1.2 i2i.json
1943 504608602 i6Sst i4Pvalb -0.0 DirectionRule_others 50.0 1.2 i2i.json
1944 504608602 i6Sst i23Sst -0.0 DirectionRule_others 50.0 1.5 i2i.json
1945 504608602 i6Sst i4Htr3a -0.0 DirectionRule_others 50.0 1.5 i2i.json
1946 504608602 i6Sst i4Sst -0.0 DirectionRule_others 50.0 1.5 i2i.json
1947 504608602 i6Sst e4Nr5a1 0.0 DirectionRule_others 90.0 1.5 e2i.json
1948 504608602 i6Sst i1Htr3a -0.0 DirectionRule_others 50.0 3.8 i2i.json
1949 504608602 i6Sst i5Sst -1.06035280825 DirectionRule_others 50.0 1.5 i2i.json
1950 504608602 i6Sst e5noRbp4 2.49845630443 DirectionRule_others 90.0 1.5 e2i.json
1951 504608602 i6Sst i6Sst -1.06035280825 DirectionRule_others 50.0 1.5 i2i.json
1952 504608602 i6Sst e6Ntsr1 3.99753008709 DirectionRule_others 90.0 1.5 e2i.json
1953 478828646 i6Pvalb e5Rbp4 8.8388110181 DirectionRule_others 90.0 1.2 e2i.json
1954 478828646 i6Pvalb e23Cux2 0.0 DirectionRule_others 90.0 1.2 e2i.json
1955 478828646 i6Pvalb i6Pvalb -2.3212546453 DirectionRule_others 50.0 1.6 i2i.json
1956 478828646 i6Pvalb e4Scnn1a 0.0 DirectionRule_others 90.0 1.2 e2i.json
1957 478828646 i6Pvalb i23Pvalb -0.0 DirectionRule_others 50.0 1.6 i2i.json
1958 478828646 i6Pvalb i6Htr3a -0.351114148028 DirectionRule_others 50.0 1.5 i2i.json
1959 478828646 i6Pvalb i5Htr3a -0.351114148028 DirectionRule_others 50.0 1.5 i2i.json
1960 478828646 i6Pvalb i23Htr3a -0.0 DirectionRule_others 50.0 1.5 i2i.json
1961 478828646 i6Pvalb e4Rorb 0.0 DirectionRule_others 90.0 1.2 e2i.json
1962 478828646 i6Pvalb e4other 0.0 DirectionRule_others 90.0 1.2 e2i.json
1963 478828646 i6Pvalb i5Pvalb -2.3212546453 DirectionRule_others 50.0 1.6 i2i.json
1964 478828646 i6Pvalb i4Pvalb -0.0 DirectionRule_others 50.0 1.6 i2i.json
1965 478828646 i6Pvalb i23Sst -0.0 DirectionRule_others 50.0 1.5 i2i.json
1966 478828646 i6Pvalb i4Htr3a -0.0 DirectionRule_others 50.0 1.5 i2i.json
1967 478828646 i6Pvalb i4Sst -0.0 DirectionRule_others 50.0 1.5 i2i.json
1968 478828646 i6Pvalb e4Nr5a1 0.0 DirectionRule_others 90.0 1.2 e2i.json
1969 478828646 i6Pvalb i1Htr3a -0.0 DirectionRule_others 50.0 3.8 i2i.json
1970 478828646 i6Pvalb i5Sst -0.7802536622849999 DirectionRule_others 50.0 1.5 i2i.json
1971 478828646 i6Pvalb e5noRbp4 8.8388110181 DirectionRule_others 90.0 1.2 e2i.json
1972 478828646 i6Pvalb i6Sst -0.7802536622849999 DirectionRule_others 50.0 1.5 i2i.json
1973 478828646 i6Pvalb e6Ntsr1 12.0914934727 DirectionRule_others 90.0 1.2 e2i.json
1974 480090260 e5noRbp4 e5Rbp4 9.24590503177 DirectionRule_EE 30.0 1.5 e2e.json
1975 480090260 e5noRbp4 e23Cux2 8.29329663457 DirectionRule_EE 30.0 1.8 e2e.json
1976 480090260 e5noRbp4 i6Pvalb -0.0783182543869999 DirectionRule_others 90.0 0.9 i2e.json
1977 480090260 e5noRbp4 e4Scnn1a 17.6512732425 DirectionRule_EE 30.0 1.5 e2e.json
1978 480090260 e5noRbp4 i23Pvalb -0.1933784058929999 DirectionRule_others 90.0 0.9 i2e.json
1979 480090260 e5noRbp4 i6Htr3a -0.27072976825 DirectionRule_others 90.0 1.5 i2e.json
1980 480090260 e5noRbp4 i5Htr3a -0.27072976825 DirectionRule_others 90.0 1.5 i2e.json
1981 480090260 e5noRbp4 i23Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
1982 480090260 e5noRbp4 e4Rorb 17.6512732425 DirectionRule_EE 30.0 1.5 e2e.json
1983 480090260 e5noRbp4 e4other 17.6512732425 DirectionRule_EE 30.0 1.5 e2e.json
1984 480090260 e5noRbp4 i5Pvalb -0.78318254387 DirectionRule_others 90.0 0.9 i2e.json
1985 480090260 e5noRbp4 i4Pvalb -0.7058311815100001 DirectionRule_others 90.0 0.9 i2e.json
1986 480090260 e5noRbp4 i23Sst -0.212716246483 DirectionRule_others 90.0 1.5 i2e.json
1987 480090260 e5noRbp4 i4Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
1988 480090260 e5noRbp4 i4Sst -0.27072976825 DirectionRule_others 90.0 1.5 i2e.json
1989 480090260 e5noRbp4 e4Nr5a1 17.6512732425 DirectionRule_EE 30.0 1.5 e2e.json
1990 480090260 e5noRbp4 i1Htr3a -0.406094652376 DirectionRule_others 90.0 3.8 i2e.json
1991 480090260 e5noRbp4 i5Sst -0.261060847956 DirectionRule_others 90.0 1.5 i2e.json
1992 480090260 e5noRbp4 e5noRbp4 9.24590503177 DirectionRule_EE 30.0 1.5 e2e.json
1993 480090260 e5noRbp4 i6Sst -0.261060847956 DirectionRule_others 90.0 1.5 i2e.json
1994 480090260 e5noRbp4 e6Ntsr1 2.57764625128 DirectionRule_EE 30.0 3.5 e2e.json
1995 539742766 e6Ntsr1 e5Rbp4 12.3931869895 DirectionRule_EE 30.0 1.8 e2e.json
1996 539742766 e6Ntsr1 e23Cux2 0.0 DirectionRule_EE 30.0 0.0 e2e.json
1997 539742766 e6Ntsr1 i6Pvalb -0.086606506727 DirectionRule_others 90.0 0.9 i2e.json
1998 539742766 e6Ntsr1 e4Scnn1a 89.2309463249 DirectionRule_EE 30.0 1.9 e2e.json
1999 539742766 e6Ntsr1 i23Pvalb -0.0 DirectionRule_others 90.0 0.9 i2e.json
2000 539742766 e6Ntsr1 i6Htr3a -0.299380517081 DirectionRule_others 90.0 1.5 i2e.json
2001 539742766 e6Ntsr1 i5Htr3a -0.299380517081 DirectionRule_others 90.0 1.5 i2e.json
2002 539742766 e6Ntsr1 i23Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
2003 539742766 e6Ntsr1 e4Rorb 89.2309463249 DirectionRule_EE 30.0 1.9 e2e.json
2004 539742766 e6Ntsr1 e4other 89.2309463249 DirectionRule_EE 30.0 1.9 e2e.json
2005 539742766 e6Ntsr1 i5Pvalb -0.8660650672700001 DirectionRule_others 90.0 0.9 i2e.json
2006 539742766 e6Ntsr1 i4Pvalb -0.0 DirectionRule_others 90.0 0.9 i2e.json
2007 539742766 e6Ntsr1 i23Sst -0.0 DirectionRule_others 90.0 1.5 i2e.json
2008 539742766 e6Ntsr1 i4Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
2009 539742766 e6Ntsr1 i4Sst -0.0 DirectionRule_others 90.0 1.5 i2e.json
2010 539742766 e6Ntsr1 e4Nr5a1 89.2309463249 DirectionRule_EE 30.0 1.9 e2e.json
2011 539742766 e6Ntsr1 i1Htr3a -0.449070775621 DirectionRule_others 90.0 3.8 i2e.json
2012 539742766 e6Ntsr1 i5Sst -0.288688355756 DirectionRule_others 90.0 1.5 i2e.json
2013 539742766 e6Ntsr1 e5noRbp4 12.3931869895 DirectionRule_EE 30.0 1.8 e2e.json
2014 539742766 e6Ntsr1 i6Sst -0.288688355756 DirectionRule_others 90.0 1.5 i2e.json
2015 539742766 e6Ntsr1 e6Ntsr1 29.123989425500003 DirectionRule_EE 30.0 1.8 e2e.json
2016 487601493 e4other e5Rbp4 5.60720170425 DirectionRule_EE 30.0 2.5 e2e.json
2017 487601493 e4other e23Cux2 5.0169699459 DirectionRule_EE 30.0 1.6 e2e.json
2018 487601493 e4other i6Pvalb -0.103116960134 DirectionRule_others 90.0 0.9 i2e.json
2019 487601493 e4other e4Scnn1a 7.34838539138 DirectionRule_EE 30.0 1.3 e2e.json
2020 487601493 e4other i23Pvalb -0.712907378705 DirectionRule_others 90.0 0.9 i2e.json
2021 487601493 e4other i6Htr3a -0.0 DirectionRule_others 90.0 1.5 i2e.json
